Chr	start	end	C_count	CT_count
chr4	6300000	6400000	2627	41657
chr4	6400000	6500000	5075	45459
chr4	6500000	6600000	4070	41266
chr4	6600000	6700000	4505	44076
chr4	6700000	6800000	6285	53884
chr4	6800000	6900000	1485	43617
chr4	6900000	7000000	5356	51978
chr4	7000000	7100000	2551	49163
chr4	7100000	7200000	1025	45321
chr4	7200000	7300000	1177	45802
chr4	7300000	7400000	2760	39558
chr4	7400000	7500000	779	49773
chr4	7500000	7600000	3040	45198
chr4	7600000	7700000	1189	38292
chr4	7700000	7800000	923	36250
chr4	7800000	7900000	3717	38532
chr4	7900000	8000000	1251	50010
chr4	8000000	8100000	694	47599
chr4	8100000	8200000	2599	55443
chr4	8200000	8300000	1471	53063
chr4	8300000	8400000	5641	50379
chr4	8400000	8500000	778	50378
chr4	8500000	8600000	1330	54466
chr4	8600000	8700000	1123	54131
chr4	8700000	8800000	1582	37143
chr4	8800000	8900000	999	46147
chr4	8900000	9000000	5609	46959
chr4	9000000	9100000	2686	46243
chr4	9100000	9200000	1087	51915
chr4	9200000	9300000	495	55824
chr4	9300000	9400000	515	49733
chr4	9400000	9500000	4146	44029
chr4	9500000	9600000	3093	45184
chr4	9600000	9700000	431	63012
chr4	9700000	9800000	3487	51047
chr4	9800000	9900000	892	48027
chr4	9900000	10000000	2079	40509
chr4	10000000	10100000	4099	55892
chr4	10100000	10200000	1837	45274
chr4	10200000	10300000	682	49180
chr4	10300000	10400000	823	49318
chr4	10400000	10500000	1031	59572
chr4	10500000	10600000	2217	34379
chr4	10600000	10700000	978	60959
chr4	10700000	10800000	1445	41698
chr4	10800000	10900000	601	51730
chr4	10900000	11000000	6164	48325
chr4	11000000	11100000	2701	25756
chr4	11100000	11200000	1105	46145
chr4	11200000	11300000	727	52749
chr4	11300000	11400000	4251	47755
chr4	11400000	11500000	503	54696
chr4	11500000	11600000	187	50337
chr4	11600000	11700000	720	42628
chr4	11700000	11800000	511	48839
chr4	11800000	11900000	1806	41351
chr4	11900000	12000000	406	43033
chr4	12000000	12100000	875	51890
chr4	12100000	12200000	344	54061
chr4	12200000	12300000	372	47620
chr4	12300000	12400000	475	47636
chr4	12400000	12500000	282	50158
chr4	12500000	12600000	315	53137
chr4	12600000	12700000	276	58583
chr4	12700000	12800000	470	56495
chr4	12800000	12900000	783	53551
chr4	12900000	13000000	294	55052
chr4	13000000	13100000	247	55376
chr4	13100000	13200000	315	52708
chr4	13200000	13300000	233	49160
chr4	13300000	13400000	2034	54760
chr4	13400000	13500000	652	62902
chr4	13500000	13600000	447	59225
chr4	13600000	13700000	2520	48289
chr4	13700000	13800000	219	57238
chr4	13800000	13900000	212	55159
chr4	13900000	14000000	485	55340
chr4	14000000	14100000	285	51309
chr4	14100000	14200000	336	51026
chr4	14200000	14300000	681	50334
chr4	14300000	14400000	1489	43940
chr4	14400000	14500000	308	49235
chr4	14500000	14600000	601	49507
chr4	14600000	14700000	179	51610
chr4	14700000	14800000	202	50643
chr4	14800000	14900000	185	44280
chr4	14900000	15000000	488	52050
chr4	15000000	15100000	735	57445
chr4	15100000	15200000	286	64289
chr4	15200000	15300000	279	52697
chr4	15300000	15400000	373	61985
chr4	15400000	15500000	195	52580
chr4	15500000	15600000	418	48262
chr4	15600000	15700000	571	53281
chr4	15700000	15800000	228	62178
chr4	15800000	15900000	333	50480
chr4	15900000	16000000	346	52249
chr4	16000000	16100000	807	56274
chr4	16100000	16200000	201	59315
chr4	16200000	16300000	191	48867
chr4	16300000	16400000	821	52312
chr4	16400000	16500000	222	55354
chr4	16500000	16600000	554	46277
chr4	16600000	16700000	165	51885
chr4	16700000	16800000	485	47021
chr4	16800000	16900000	450	57624
chr4	16900000	17000000	311	57781
chr4	17000000	17100000	642	57399
chr4	17100000	17200000	163	50463
chr4	17200000	17300000	450	53580
chr4	17300000	17400000	262	42949
chr4	17400000	17500000	450	49893
chr4	17500000	17600000	268	42997
chr4	17600000	17700000	418	45445
chr4	17700000	17800000	333	38426
chr4	17800000	17900000	224	51869
chr4	17900000	18000000	207	60701
chr4	18000000	18100000	193	56271
chr4	18100000	18200000	176	53176
chr4	18200000	18300000	689	56550
chr4	18300000	18400000	196	54297
chr4	18400000	18500000	448	43954
chr4	18500000	18585056	948	44036
chr5	0	100000	883	47144
chr5	100000	200000	3643	57206
chr5	200000	300000	215	56806
chr5	300000	400000	795	49215
chr5	400000	500000	257	51605
chr5	500000	600000	449	49175
chr5	600000	700000	916	55415
chr5	700000	800000	480	50047
chr5	800000	900000	529	54932
chr5	900000	1000000	174	48563
chr5	1000000	1100000	626	50795
chr5	1100000	1200000	745	56087
chr5	1200000	1300000	455	52057
chr5	1300000	1400000	174	55144
chr5	1400000	1500000	652	52205
chr5	1500000	1600000	674	55189
chr5	1600000	1700000	285	55203
chr5	1700000	1800000	147	51025
chr5	1800000	1900000	1554	55670
chr5	1900000	2000000	194	49897
chr5	2000000	2100000	951	51323
chr5	2100000	2200000	316	54011
chr5	2200000	2300000	4715	52349
chr5	2300000	2400000	3681	51847
chr5	2400000	2500000	1120	58555
chr5	2500000	2600000	330	58428
chr5	2600000	2700000	709	54324
chr5	2700000	2800000	184	64599
chr5	2800000	2900000	381	59362
chr5	2900000	3000000	396	54459
chr5	3000000	3100000	499	53718
chr5	3100000	3200000	402	45884
chr5	3200000	3300000	184	52267
chr5	3300000	3400000	571	57385
chr5	3400000	3500000	238	57058
chr5	3500000	3600000	287	49117
chr5	3600000	3700000	748	55641
chr5	3700000	3800000	831	51581
chr5	3800000	3900000	523	50985
chr5	3900000	4000000	3733	58017
chr5	4000000	4100000	211	61628
chr5	4100000	4200000	340	52273
chr5	4200000	4300000	626	49139
chr5	4300000	4400000	4330	58761
chr5	4400000	4500000	178	57502
chr5	4500000	4600000	437	57225
chr5	4600000	4700000	181	53613
chr5	4700000	4800000	393	46337
chr5	4800000	4900000	220	54034
chr5	4900000	5000000	1359	46166
chr5	5000000	5100000	698	61296
chr5	5100000	5200000	999	54745
chr5	5200000	5300000	2165	52862
chr5	5300000	5400000	1006	58234
chr5	5400000	5500000	399	57064
chr5	5500000	5600000	655	62535
chr5	5600000	5700000	1454	51269
chr5	5700000	5800000	1137	49706
chr5	5800000	5900000	752	49147
chr5	5900000	6000000	477	54123
chr5	6000000	6100000	271	52515
chr5	6100000	6200000	430	55177
chr5	6200000	6300000	2361	55626
chr5	6300000	6400000	1651	47611
chr5	6400000	6500000	8880	54144
chr5	6500000	6600000	259	59049
chr5	6600000	6700000	362	47627
chr5	6700000	6800000	362	53711
chr5	6800000	6900000	282	54206
chr5	6900000	7000000	860	57714
chr5	7000000	7100000	9386	55032
chr5	7100000	7200000	617	55163
chr5	7200000	7300000	953	56385
chr5	7300000	7400000	726	48030
chr5	7400000	7500000	1450	45370
chr5	7500000	7600000	1564	49880
chr5	7600000	7700000	570	43878
chr5	7700000	7800000	1406	54475
chr5	7800000	7900000	1015	49405
chr5	7900000	8000000	613	56352
chr5	8000000	8100000	658	51256
chr5	8100000	8200000	744	41317
chr5	8200000	8300000	1325	47698
chr5	8300000	8400000	1394	47599
chr5	8400000	8500000	1399	54017
chr5	8500000	8600000	7981	45454
chr5	8600000	8700000	3224	44232
chr5	8700000	8800000	3749	38139
chr5	8800000	8900000	1864	43804
chr5	8900000	9000000	1763	41840
chr5	9000000	9100000	3025	39324
chr5	9100000	9200000	3249	42863
chr5	9200000	9300000	6771	44064
chr5	9300000	9400000	4133	38559
chr5	9400000	9500000	5564	55901
chr5	9500000	9600000	3722	52703
chr5	9600000	9700000	3917	48700
chr5	9700000	9800000	7350	57227
chr5	9800000	9900000	7178	45264
chr5	9900000	10000000	20296	53912
chr5	10000000	10100000	18676	55946
chr5	10100000	10200000	12781	39324
chr5	10200000	10300000	12078	37742
chr5	10300000	10400000	13098	31779
chr5	10400000	10500000	11522	37138
chr5	10500000	10600000	23800	51841
chr5	10600000	10700000	13388	42853
chr5	10700000	10800000	20983	51141
chr5	10800000	10900000	20213	51157
chr5	10900000	11000000	19999	51625
chr5	11000000	11100000	23586	52440
chr5	11100000	11200000	24477	48799
chr5	11200000	11300000	12922	29879
chr5	11300000	11400000	25606	51199
chr5	11400000	11500000	31044	59116
chr5	11500000	11600000	26046	54652
chr5	11600000	11700000	20498	43622
chr5	11700000	11800000	32501	76129
chr5	11800000	11900000	7650	13496
chr5	11900000	12000000	17659	31130
chr5	12000000	12100000	20156	45468
chr5	12100000	12200000	26390	45222
chr5	12200000	12300000	30036	57312
chr5	12300000	12400000	28299	54955
chr5	12400000	12500000	19795	41702
chr5	12500000	12600000	24288	56792
chr5	12600000	12700000	21872	50820
chr5	12700000	12800000	25855	52076
chr5	12800000	12900000	2772	8337
chr5	12900000	13000000	29885	59694
chr5	13000000	13100000	20582	44631
chr5	13100000	13200000	21768	51260
chr5	13200000	13300000	14577	34145
chr5	13300000	13400000	23058	50148
chr5	13400000	13500000	9485	45592
chr5	13500000	13600000	13660	46770
chr5	13600000	13700000	13120	45386
chr5	13700000	13800000	17227	51798
chr5	13800000	13900000	11641	45206
chr5	13900000	14000000	11278	45624
chr5	14000000	14100000	9892	41882
chr5	14100000	14200000	9202	38294
chr5	14200000	14300000	14768	50805
chr5	14300000	14400000	3986	13321
chr5	14400000	14500000	1	76
chr5	14500000	14600000	6902	39795
chr5	14600000	14700000	9165	43668
chr5	14700000	14800000	7176	48351
chr5	14800000	14900000	3505	47095
chr5	14900000	15000000	1675	40972
chr5	15000000	15100000	4493	37504
chr5	15100000	15200000	1939	35296
chr5	15200000	15300000	7323	46047
chr5	15300000	15400000	6911	41189
chr5	15400000	15500000	3711	48219
chr5	15500000	15600000	2730	50479
chr5	15600000	15700000	5651	30745
chr5	15700000	15800000	3514	40690
chr5	15800000	15900000	1820	44696
chr5	15900000	16000000	5777	46858
chr5	16000000	16100000	1898	48658
chr5	16100000	16200000	798	50721
chr5	16200000	16300000	3277	52305
chr5	16300000	16400000	935	53015
chr5	16400000	16500000	415	59696
chr5	16500000	16600000	902	46353
chr5	16600000	16700000	1706	49302
chr5	16700000	16800000	6049	57934
chr5	16800000	16900000	1182	46358
chr5	16900000	17000000	1349	49237
chr5	17000000	17100000	5195	40466
chr5	17100000	17200000	1594	46852
chr5	17200000	17300000	2772	44528
chr5	17300000	17400000	3411	48885
chr5	17400000	17500000	7009	44418
chr5	17500000	17600000	3478	50931
chr5	17600000	17700000	3878	54463
chr5	17700000	17800000	1708	46876
chr5	17800000	17900000	3010	47849
chr5	17900000	18000000	1563	43178
chr5	18000000	18100000	730	54663
chr5	18100000	18200000	4020	41176
chr5	18200000	18300000	1589	50915
chr5	18300000	18400000	802	50233
chr5	18400000	18500000	2658	55503
chr5	18500000	18600000	1487	43444
chr5	18600000	18700000	1121	43797
chr5	18700000	18800000	563	49404
chr5	18800000	18900000	475	50925
chr5	18900000	19000000	3784	41200
chr5	19000000	19100000	1415	50063
chr5	19100000	19200000	5007	48052
chr5	19200000	19300000	348	56364
chr5	19300000	19400000	5026	66694
chr5	19400000	19500000	2398	42545
chr5	19500000	19600000	556	48263
chr5	19600000	19700000	712	47722
chr5	19700000	19800000	739	49447
chr5	19800000	19900000	2025	51023
chr5	19900000	20000000	887	51469
chr5	20000000	20100000	2461	50543
chr5	20100000	20200000	757	49953
chr5	20200000	20300000	1155	50381
chr5	20300000	20400000	1031	49775
chr5	20400000	20500000	696	46569
chr5	20500000	20600000	349	27998
chr5	20600000	20700000	964	28608
chr5	20700000	20800000	917	51782
chr5	20800000	20900000	2078	60897
chr5	20900000	21000000	663	50496
chr5	21000000	21100000	697	46188
chr5	21100000	21200000	3001	41405
chr5	21200000	21300000	521	55438
chr5	21300000	21400000	810	53007
chr5	21400000	21500000	792	51478
chr5	21500000	21600000	3248	50097
chr5	21600000	21700000	588	46994
chr5	21700000	21800000	366	48259
chr5	21800000	21900000	2671	48038
chr5	21900000	22000000	541	47381
chr5	22000000	22100000	1151	44365
chr5	22100000	22200000	988	46288
chr5	22200000	22300000	782	49000
chr5	22300000	22400000	335	52819
chr5	22400000	22500000	321	58741
chr5	22500000	22600000	1181	53555
chr5	22600000	22700000	1608	46526
chr5	22700000	22800000	611	51722
chr5	22800000	22900000	650	48307
chr5	22900000	23000000	645	52478
chr5	23000000	23100000	1147	49165
chr5	23100000	23200000	1698	52156
chr5	23200000	23300000	330	49956
chr5	23300000	23400000	1160	47179
chr5	23400000	23500000	360	57690
chr5	23500000	23600000	445	67320
chr5	23600000	23700000	328	57014
chr5	23700000	23800000	239	53143
chr5	23800000	23900000	190	52110
chr5	23900000	24000000	174	51346
chr5	24000000	24100000	1859	51738
chr5	24100000	24200000	712	49810
chr5	24200000	24300000	199	57918
chr5	24300000	24400000	372	46964
chr5	24400000	24500000	387	45223
chr5	24500000	24600000	802	57897
chr5	24600000	24700000	669	55710
chr5	24700000	24800000	694	51670
chr5	24800000	24900000	265	57881
chr5	24900000	25000000	1235	48593
chr5	25000000	25100000	246	48026
chr5	25100000	25200000	238	52814
chr5	25200000	25300000	586	53140
chr5	25300000	25400000	380	54554
chr5	25400000	25500000	438	53157
chr5	25500000	25600000	177	59223
chr5	25600000	25700000	222	57853
chr5	25700000	25800000	199	54650
chr5	25800000	25900000	529	50121
chr5	25900000	26000000	525	51371
chr5	26000000	26100000	458	47747
chr5	26100000	26200000	194	52681
chr5	26200000	26300000	1716	46709
chr5	26300000	26400000	176	55453
chr5	26400000	26500000	562	60562
chr5	26500000	26600000	208	55603
chr5	26600000	26700000	353	52386
chr5	26700000	26800000	358	54297
chr5	26800000	26900000	362	49884
chr5	26900000	26975502	339	41673
chrM	0	100000	18566	179559
chrM	100000	200000	8371	75164
chrM	200000	300000	12606	82395
chrM	300000	366924	12280	105832
chrC	0	100000	20082	1239330
chrC	100000	154478	4137	247704
