Chr	start	end	C_count	CT_count
chr4	4900000	5000000	36254	41803
chr4	5000000	5100000	46030	52619
chr4	5100000	5200000	21196	38154
chr4	5200000	5300000	32119	48966
chr4	5300000	5400000	24188	39592
chr4	5400000	5500000	26388	44791
chr4	5500000	5600000	39887	53516
chr4	5600000	5700000	28102	45793
chr4	5700000	5800000	18215	44462
chr4	5800000	5900000	11767	29074
chr4	5900000	6000000	23946	37071
chr4	6000000	6100000	17035	38232
chr4	6100000	6200000	18408	42645
chr4	6200000	6300000	13811	40754
chr4	6300000	6400000	12314	39335
chr4	6400000	6500000	8685	39918
chr4	6500000	6600000	11725	37167
chr4	6600000	6700000	16546	46088
chr4	6700000	6800000	12980	44774
chr4	6800000	6900000	8461	45429
chr4	6900000	7000000	12691	41721
chr4	7000000	7100000	10121	43055
chr4	7100000	7200000	7681	38361
chr4	7200000	7300000	8535	46334
chr4	7300000	7400000	8523	43330
chr4	7400000	7500000	9859	44037
chr4	7500000	7600000	12418	39836
chr4	7600000	7700000	6092	36777
chr4	7700000	7800000	5577	39816
chr4	7800000	7900000	8923	36496
chr4	7900000	8000000	8413	40272
chr4	8000000	8100000	5457	42842
chr4	8100000	8200000	8649	41166
chr4	8200000	8300000	8799	44683
chr4	8300000	8400000	9092	47200
chr4	8400000	8500000	5248	42435
chr4	8500000	8600000	8954	47121
chr4	8600000	8700000	6527	43109
chr4	8700000	8800000	5607	40110
chr4	8800000	8900000	6729	43649
chr4	8900000	9000000	11196	45049
chr4	9000000	9100000	7327	38928
chr4	9100000	9200000	9370	44220
chr4	9200000	9300000	7877	39820
chr4	9300000	9400000	4185	43834
chr4	9400000	9500000	8350	43313
chr4	9500000	9600000	9711	39173
chr4	9600000	9700000	10032	38846
chr4	9700000	9800000	5884	39136
chr4	9800000	9900000	5028	43294
chr4	9900000	10000000	6351	43487
chr4	10000000	10100000	9070	45302
chr4	10100000	10200000	5188	44031
chr4	10200000	10300000	5382	48048
chr4	10300000	10400000	5639	45745
chr4	10400000	10500000	9083	47526
chr4	10500000	10600000	5359	32865
chr4	10600000	10700000	10337	46416
chr4	10700000	10800000	4641	44891
chr4	10800000	10900000	7188	47134
chr4	10900000	11000000	6178	41538
chr4	11000000	11100000	7779	22156
chr4	11100000	11200000	5743	40746
chr4	11200000	11300000	3424	44284
chr4	11300000	11400000	3698	39472
chr4	11400000	11500000	1872	42786
chr4	11500000	11600000	390	39392
chr4	11600000	11700000	1730	41779
chr4	11700000	11800000	1784	45078
chr4	11800000	11900000	3120	39117
chr4	11900000	12000000	1079	41946
chr4	12000000	12100000	1660	41324
chr4	12100000	12200000	1093	42426
chr4	12200000	12300000	1000	37797
chr4	12300000	12400000	785	47328
chr4	12400000	12500000	1572	44778
chr4	12500000	12600000	636	42340
chr4	12600000	12700000	453	41050
chr4	12700000	12800000	1337	39358
chr4	12800000	12900000	1244	42244
chr4	12900000	13000000	709	43563
chr4	13000000	13100000	150	43059
chr4	13100000	13200000	277	44680
chr4	13200000	13300000	324	43023
chr4	13300000	13400000	2550	45679
chr4	13400000	13500000	2071	44886
chr4	13500000	13600000	768	42697
chr4	13600000	13700000	1139	42496
chr4	13700000	13800000	437	46098
chr4	13800000	13900000	385	44311
chr4	13900000	14000000	474	45149
chr4	14000000	14100000	383	45553
chr4	14100000	14200000	401	46589
chr4	14200000	14300000	1935	39838
chr4	14300000	14400000	1504	42334
chr4	14400000	14500000	660	41494
chr4	14500000	14600000	988	45885
chr4	14600000	14700000	342	44126
chr4	14700000	14800000	942	39742
chr4	14800000	14900000	462	47482
chr4	14900000	15000000	1432	41284
chr4	15000000	15100000	1658	45675
chr4	15100000	15200000	405	42646
chr4	15200000	15300000	518	44046
chr4	15300000	15400000	561	45613
chr4	15400000	15500000	291	43541
chr4	15500000	15600000	936	43311
chr4	15600000	15700000	1156	42184
chr4	15700000	15800000	256	40147
chr4	15800000	15900000	538	41380
chr4	15900000	16000000	431	40148
chr4	16000000	16100000	984	41107
chr4	16100000	16200000	270	41275
chr4	16200000	16300000	286	44035
chr4	16300000	16400000	759	40782
chr4	16400000	16500000	471	46002
chr4	16500000	16600000	1132	42222
chr4	16600000	16700000	167	45814
chr4	16700000	16800000	1530	45245
chr4	16800000	16900000	839	42769
chr4	16900000	17000000	458	48450
chr4	17000000	17100000	544	44779
chr4	17100000	17200000	190	44590
chr4	17200000	17300000	1024	46820
chr4	17300000	17400000	688	49247
chr4	17400000	17500000	1297	46003
chr4	17500000	17600000	392	53171
chr4	17600000	17700000	1722	45792
chr4	17700000	17800000	1402	43657
chr4	17800000	17900000	208	44107
chr4	17900000	18000000	193	42966
chr4	18000000	18100000	154	45817
chr4	18100000	18200000	662	48001
chr4	18200000	18300000	1335	46664
chr4	18300000	18400000	317	47356
chr4	18400000	18500000	706	45525
chr4	18500000	18585056	1543	42361
chr5	0	100000	1671	47299
chr5	100000	200000	3114	49191
chr5	200000	300000	211	46141
chr5	300000	400000	1473	46592
chr5	400000	500000	1255	47533
chr5	500000	600000	1146	46761
chr5	600000	700000	1537	44550
chr5	700000	800000	1636	48553
chr5	800000	900000	736	46547
chr5	900000	1000000	288	46304
chr5	1000000	1100000	1779	46397
chr5	1100000	1200000	1514	40763
chr5	1200000	1300000	996	45353
chr5	1300000	1400000	238	50247
chr5	1400000	1500000	1263	43041
chr5	1500000	1600000	1389	47644
chr5	1600000	1700000	587	41917
chr5	1700000	1800000	311	47881
chr5	1800000	1900000	3280	42479
chr5	1900000	2000000	335	42723
chr5	2000000	2100000	2562	43223
chr5	2100000	2200000	607	40799
chr5	2200000	2300000	3969	43018
chr5	2300000	2400000	4433	46212
chr5	2400000	2500000	649	40137
chr5	2500000	2600000	606	40807
chr5	2600000	2700000	1158	46361
chr5	2700000	2800000	214	43053
chr5	2800000	2900000	996	45832
chr5	2900000	3000000	520	43976
chr5	3000000	3100000	1235	49416
chr5	3100000	3200000	1147	43726
chr5	3200000	3300000	644	41158
chr5	3300000	3400000	889	45421
chr5	3400000	3500000	283	47393
chr5	3500000	3600000	521	43966
chr5	3600000	3700000	1395	42184
chr5	3700000	3800000	1272	44777
chr5	3800000	3900000	945	45150
chr5	3900000	4000000	2342	41979
chr5	4000000	4100000	158	43478
chr5	4100000	4200000	1289	42218
chr5	4200000	4300000	658	42093
chr5	4300000	4400000	3068	39112
chr5	4400000	4500000	264	40898
chr5	4500000	4600000	731	40995
chr5	4600000	4700000	242	46488
chr5	4700000	4800000	701	40031
chr5	4800000	4900000	433	45566
chr5	4900000	5000000	4925	45158
chr5	5000000	5100000	8528	46916
chr5	5100000	5200000	10041	42793
chr5	5200000	5300000	6750	47126
chr5	5300000	5400000	8028	50393
chr5	5400000	5500000	7615	43109
chr5	5500000	5600000	9275	47717
chr5	5600000	5700000	5941	42545
chr5	5700000	5800000	8188	43385
chr5	5800000	5900000	5148	47684
chr5	5900000	6000000	5805	44438
chr5	6000000	6100000	4174	42021
chr5	6100000	6200000	8752	43163
chr5	6200000	6300000	6337	42070
chr5	6300000	6400000	9070	48584
chr5	6400000	6500000	7797	43259
chr5	6500000	6600000	7151	41767
chr5	6600000	6700000	4871	39282
chr5	6700000	6800000	4993	46211
chr5	6800000	6900000	7154	44010
chr5	6900000	7000000	8658	42238
chr5	7000000	7100000	12983	46526
chr5	7100000	7200000	6772	41916
chr5	7200000	7300000	8767	47942
chr5	7300000	7400000	5646	45802
chr5	7400000	7500000	7070	41735
chr5	7500000	7600000	10247	41334
chr5	7600000	7700000	4716	42907
chr5	7700000	7800000	11230	44552
chr5	7800000	7900000	6056	41945
chr5	7900000	8000000	6602	44186
chr5	8000000	8100000	5239	46438
chr5	8100000	8200000	5477	44104
chr5	8200000	8300000	7394	40761
chr5	8300000	8400000	8200	43541
chr5	8400000	8500000	11405	40851
chr5	8500000	8600000	12682	46541
chr5	8600000	8700000	12683	42883
chr5	8700000	8800000	8682	40995
chr5	8800000	8900000	9711	43377
chr5	8900000	9000000	9103	41367
chr5	9000000	9100000	10241	43087
chr5	9100000	9200000	11958	42718
chr5	9200000	9300000	17100	40220
chr5	9300000	9400000	14840	40359
chr5	9400000	9500000	15777	46343
chr5	9500000	9600000	15638	42027
chr5	9600000	9700000	12656	41273
chr5	9700000	9800000	21366	44675
chr5	9800000	9900000	17487	45627
chr5	9900000	10000000	28421	49628
chr5	10000000	10100000	29475	46860
chr5	10100000	10200000	32128	46700
chr5	10200000	10300000	29470	44019
chr5	10300000	10400000	23513	31349
chr5	10400000	10500000	25463	39571
chr5	10500000	10600000	37637	45234
chr5	10600000	10700000	33833	51966
chr5	10700000	10800000	35761	45284
chr5	10800000	10900000	43098	51949
chr5	10900000	11000000	41678	51734
chr5	11000000	11100000	51715	58116
chr5	11100000	11200000	47860	53770
chr5	11200000	11300000	30050	33423
chr5	11300000	11400000	45598	51854
chr5	11400000	11500000	47960	53160
chr5	11500000	11600000	57707	63651
chr5	11600000	11700000	34706	43162
chr5	11700000	11800000	94404	128338
chr5	11800000	11900000	13158	16188
chr5	11900000	12000000	24517	30218
chr5	12000000	12100000	34852	46852
chr5	12100000	12200000	40501	44672
chr5	12200000	12300000	56416	62001
chr5	12300000	12400000	43560	48676
chr5	12400000	12500000	32847	37293
chr5	12500000	12600000	38730	53142
chr5	12600000	12700000	31919	43003
chr5	12700000	12800000	50000	55365
chr5	12800000	12900000	7439	8688
chr5	12900000	13000000	49294	56140
chr5	13000000	13100000	36879	43468
chr5	13100000	13200000	44219	51086
chr5	13200000	13300000	22906	29385
chr5	13300000	13400000	43025	53777
chr5	13400000	13500000	22829	35915
chr5	13500000	13600000	30279	43431
chr5	13600000	13700000	35425	50303
chr5	13700000	13800000	32315	47649
chr5	13800000	13900000	24514	42513
chr5	13900000	14000000	21651	41788
chr5	14000000	14100000	22008	37187
chr5	14100000	14200000	19502	34196
chr5	14200000	14300000	19131	42542
chr5	14300000	14400000	10997	14928
chr5	14400000	14500000	2	15
chr5	14500000	14600000	13829	35125
chr5	14600000	14700000	15459	39537
chr5	14700000	14800000	9639	42180
chr5	14800000	14900000	11163	43011
chr5	14900000	15000000	8620	40542
chr5	15000000	15100000	12510	38051
chr5	15100000	15200000	12057	39054
chr5	15200000	15300000	18576	47184
chr5	15300000	15400000	12426	44107
chr5	15400000	15500000	9306	43471
chr5	15500000	15600000	8780	41697
chr5	15600000	15700000	9689	34118
chr5	15700000	15800000	8149	41052
chr5	15800000	15900000	8189	42924
chr5	15900000	16000000	13725	47011
chr5	16000000	16100000	6305	42103
chr5	16100000	16200000	4685	42788
chr5	16200000	16300000	7138	45710
chr5	16300000	16400000	7832	43763
chr5	16400000	16500000	5339	46844
chr5	16500000	16600000	6332	45442
chr5	16600000	16700000	5367	45174
chr5	16700000	16800000	9984	50340
chr5	16800000	16900000	4893	42303
chr5	16900000	17000000	8226	45263
chr5	17000000	17100000	9269	40033
chr5	17100000	17200000	6686	47699
chr5	17200000	17300000	9647	45425
chr5	17300000	17400000	9140	43668
chr5	17400000	17500000	10839	39676
chr5	17500000	17600000	8436	41237
chr5	17600000	17700000	12179	45685
chr5	17700000	17800000	7998	45148
chr5	17800000	17900000	9358	47912
chr5	17900000	18000000	6180	41804
chr5	18000000	18100000	9711	43973
chr5	18100000	18200000	12564	38888
chr5	18200000	18300000	7965	42267
chr5	18300000	18400000	5495	43136
chr5	18400000	18500000	10649	44794
chr5	18500000	18600000	6476	49028
chr5	18600000	18700000	6348	45709
chr5	18700000	18800000	6763	42729
chr5	18800000	18900000	6410	38206
chr5	18900000	19000000	6221	43538
chr5	19000000	19100000	10118	47278
chr5	19100000	19200000	8167	44855
chr5	19200000	19300000	5223	45035
chr5	19300000	19400000	9900	45390
chr5	19400000	19500000	10527	42641
chr5	19500000	19600000	5881	42520
chr5	19600000	19700000	4931	42850
chr5	19700000	19800000	6180	38076
chr5	19800000	19900000	8495	42193
chr5	19900000	20000000	4652	42599
chr5	20000000	20100000	6344	43628
chr5	20100000	20200000	5288	43360
chr5	20200000	20300000	9262	36178
chr5	20300000	20400000	5214	40001
chr5	20400000	20500000	7387	40570
chr5	20500000	20600000	3773	27896
chr5	20600000	20700000	4412	29602
chr5	20700000	20800000	6324	44738
chr5	20800000	20900000	10639	46228
chr5	20900000	21000000	5990	42866
chr5	21000000	21100000	4028	44828
chr5	21100000	21200000	7628	43116
chr5	21200000	21300000	4764	44806
chr5	21300000	21400000	5086	47608
chr5	21400000	21500000	5236	42489
chr5	21500000	21600000	4758	44294
chr5	21600000	21700000	1967	47262
chr5	21700000	21800000	4753	41868
chr5	21800000	21900000	9048	46034
chr5	21900000	22000000	4093	45421
chr5	22000000	22100000	5450	41972
chr5	22100000	22200000	6191	47205
chr5	22200000	22300000	5907	45096
chr5	22300000	22400000	6093	47968
chr5	22400000	22500000	7885	44990
chr5	22500000	22600000	6245	45315
chr5	22600000	22700000	7100	40624
chr5	22700000	22800000	5144	40673
chr5	22800000	22900000	3766	40389
chr5	22900000	23000000	5330	44525
chr5	23000000	23100000	5273	49637
chr5	23100000	23200000	6070	47042
chr5	23200000	23300000	3715	45218
chr5	23300000	23400000	4075	45692
chr5	23400000	23500000	4995	44068
chr5	23500000	23600000	5800	42762
chr5	23600000	23700000	6141	45457
chr5	23700000	23800000	3153	49872
chr5	23800000	23900000	2732	46670
chr5	23900000	24000000	2483	44300
chr5	24000000	24100000	5621	42288
chr5	24100000	24200000	6043	48106
chr5	24200000	24300000	3119	37209
chr5	24300000	24400000	4513	41495
chr5	24400000	24500000	3257	43801
chr5	24500000	24600000	7338	42103
chr5	24600000	24700000	4406	45842
chr5	24700000	24800000	3785	45643
chr5	24800000	24900000	3725	45873
chr5	24900000	25000000	3372	46123
chr5	25000000	25100000	2197	44965
chr5	25100000	25200000	2944	43277
chr5	25200000	25300000	2496	43386
chr5	25300000	25400000	1765	46739
chr5	25400000	25500000	2869	45647
chr5	25500000	25600000	2453	43998
chr5	25600000	25700000	3318	47761
chr5	25700000	25800000	2502	48686
chr5	25800000	25900000	3938	50020
chr5	25900000	26000000	2495	45001
chr5	26000000	26100000	2369	47192
chr5	26100000	26200000	2372	49323
chr5	26200000	26300000	3298	49961
chr5	26300000	26400000	2854	47817
chr5	26400000	26500000	2748	46774
chr5	26500000	26600000	1096	50160
chr5	26600000	26700000	1859	51216
chr5	26700000	26800000	1969	50189
chr5	26800000	26900000	2350	52707
chr5	26900000	26975502	2516	41142
chrM	0	100000	33832	180113
chrM	100000	200000	12018	66366
chrM	200000	300000	19839	75475
chrM	300000	366924	19773	101059
chrC	0	100000	23794	1517193
chrC	100000	154478	4370	272555
