Chr	start	end	C_count	CT_count
chr4	5100000	5200000	10530	215440
chr4	5200000	5300000	18972	254197
chr4	5300000	5400000	13320	225825
chr4	5400000	5500000	12813	237224
chr4	5500000	5600000	21268	241721
chr4	5600000	5700000	17937	219027
chr4	5700000	5800000	9168	241479
chr4	5800000	5900000	5213	147829
chr4	5900000	6000000	18443	192199
chr4	6000000	6100000	7539	215712
chr4	6100000	6200000	10015	225220
chr4	6200000	6300000	4925	252262
chr4	6300000	6400000	3775	229019
chr4	6400000	6500000	6241	241996
chr4	6500000	6600000	4967	213816
chr4	6600000	6700000	6578	230522
chr4	6700000	6800000	9290	242252
chr4	6800000	6900000	2410	225884
chr4	6900000	7000000	8121	236593
chr4	7000000	7100000	3107	221380
chr4	7100000	7200000	1841	226524
chr4	7200000	7300000	2128	228893
chr4	7300000	7400000	4613	211929
chr4	7400000	7500000	1898	231731
chr4	7500000	7600000	5291	246355
chr4	7600000	7700000	2258	215856
chr4	7700000	7800000	1734	212179
chr4	7800000	7900000	6152	228326
chr4	7900000	8000000	2287	244356
chr4	8000000	8100000	1450	223321
chr4	8100000	8200000	3574	240548
chr4	8200000	8300000	3113	254645
chr4	8300000	8400000	7319	248985
chr4	8400000	8500000	1714	243533
chr4	8500000	8600000	2013	229644
chr4	8600000	8700000	1511	231459
chr4	8700000	8800000	2818	208642
chr4	8800000	8900000	1964	227552
chr4	8900000	9000000	6271	228979
chr4	9000000	9100000	3389	219239
chr4	9100000	9200000	1671	219946
chr4	9200000	9300000	1114	240067
chr4	9300000	9400000	1192	222487
chr4	9400000	9500000	4907	219407
chr4	9500000	9600000	4354	200882
chr4	9600000	9700000	1089	249462
chr4	9700000	9800000	5955	235422
chr4	9800000	9900000	1331	238027
chr4	9900000	10000000	3647	218862
chr4	10000000	10100000	4952	256578
chr4	10100000	10200000	3291	239593
chr4	10200000	10300000	1706	230118
chr4	10300000	10400000	1584	244026
chr4	10400000	10500000	1406	244848
chr4	10500000	10600000	3489	170803
chr4	10600000	10700000	1843	257355
chr4	10700000	10800000	2380	216992
chr4	10800000	10900000	1246	234790
chr4	10900000	11000000	7212	233789
chr4	11000000	11100000	3102	107762
chr4	11100000	11200000	1806	192696
chr4	11200000	11300000	1620	239468
chr4	11300000	11400000	4990	233198
chr4	11400000	11500000	1201	245888
chr4	11500000	11600000	761	233857
chr4	11600000	11700000	1746	222781
chr4	11700000	11800000	1380	234282
chr4	11800000	11900000	2495	211432
chr4	11900000	12000000	1284	222317
chr4	12000000	12100000	1801	240660
chr4	12100000	12200000	924	227081
chr4	12200000	12300000	892	232995
chr4	12300000	12400000	1197	230989
chr4	12400000	12500000	794	236093
chr4	12500000	12600000	858	240145
chr4	12600000	12700000	924	240160
chr4	12700000	12800000	1467	241469
chr4	12800000	12900000	1348	237820
chr4	12900000	13000000	926	236325
chr4	13000000	13100000	749	233245
chr4	13100000	13200000	897	232241
chr4	13200000	13300000	939	235180
chr4	13300000	13400000	2837	226980
chr4	13400000	13500000	907	247329
chr4	13500000	13600000	977	236750
chr4	13600000	13700000	3096	230127
chr4	13700000	13800000	846	240098
chr4	13800000	13900000	822	246899
chr4	13900000	14000000	902	247449
chr4	14000000	14100000	796	226780
chr4	14100000	14200000	844	230793
chr4	14200000	14300000	1320	210455
chr4	14300000	14400000	2405	226707
chr4	14400000	14500000	993	233826
chr4	14500000	14600000	1171	225217
chr4	14600000	14700000	826	239036
chr4	14700000	14800000	788	237842
chr4	14800000	14900000	954	232429
chr4	14900000	15000000	1289	233880
chr4	15000000	15100000	1109	239921
chr4	15100000	15200000	796	239889
chr4	15200000	15300000	942	230857
chr4	15300000	15400000	920	249010
chr4	15400000	15500000	811	236513
chr4	15500000	15600000	909	212169
chr4	15600000	15700000	1116	235338
chr4	15700000	15800000	721	247019
chr4	15800000	15900000	912	229175
chr4	15900000	16000000	936	240151
chr4	16000000	16100000	1455	233653
chr4	16100000	16200000	718	245484
chr4	16200000	16300000	723	232423
chr4	16300000	16400000	1286	228280
chr4	16400000	16500000	729	238158
chr4	16500000	16600000	1183	241218
chr4	16600000	16700000	650	231634
chr4	16700000	16800000	1268	234604
chr4	16800000	16900000	1041	239290
chr4	16900000	17000000	867	238821
chr4	17000000	17100000	1192	241359
chr4	17100000	17200000	681	225445
chr4	17200000	17300000	1017	249520
chr4	17300000	17400000	900	222151
chr4	17400000	17500000	1377	239551
chr4	17500000	17600000	807	213373
chr4	17600000	17700000	1107	229926
chr4	17700000	17800000	939	224704
chr4	17800000	17900000	702	227054
chr4	17900000	18000000	643	219430
chr4	18000000	18100000	649	227746
chr4	18100000	18200000	726	229767
chr4	18200000	18300000	1584	231901
chr4	18300000	18400000	828	230889
chr4	18400000	18500000	1105	223938
chr4	18500000	18585056	1155	199389
chr5	0	100000	2037	213960
chr5	100000	200000	3910	239526
chr5	200000	300000	743	223440
chr5	300000	400000	1859	209716
chr5	400000	500000	921	227059
chr5	500000	600000	952	235110
chr5	600000	700000	1674	233245
chr5	700000	800000	1248	223910
chr5	800000	900000	788	238974
chr5	900000	1000000	832	231231
chr5	1000000	1100000	1587	232247
chr5	1100000	1200000	1847	249794
chr5	1200000	1300000	847	237430
chr5	1300000	1400000	685	234138
chr5	1400000	1500000	1105	231353
chr5	1500000	1600000	1238	244772
chr5	1600000	1700000	813	235888
chr5	1700000	1800000	747	245327
chr5	1800000	1900000	1911	239254
chr5	1900000	2000000	779	238457
chr5	2000000	2100000	2003	237673
chr5	2100000	2200000	844	239440
chr5	2200000	2300000	5489	239698
chr5	2300000	2400000	4461	222019
chr5	2400000	2500000	1057	249293
chr5	2500000	2600000	999	241174
chr5	2600000	2700000	1188	233932
chr5	2700000	2800000	714	247437
chr5	2800000	2900000	1175	248779
chr5	2900000	3000000	924	231089
chr5	3000000	3100000	1223	236707
chr5	3100000	3200000	1119	223841
chr5	3200000	3300000	804	234847
chr5	3300000	3400000	1238	234614
chr5	3400000	3500000	756	246915
chr5	3500000	3600000	1044	238100
chr5	3600000	3700000	943	237799
chr5	3700000	3800000	1317	228291
chr5	3800000	3900000	1039	237329
chr5	3900000	4000000	3814	245059
chr5	4000000	4100000	740	248113
chr5	4100000	4200000	980	244392
chr5	4200000	4300000	1417	225650
chr5	4300000	4400000	4721	231937
chr5	4400000	4500000	755	236900
chr5	4500000	4600000	1293	234861
chr5	4600000	4700000	786	235992
chr5	4700000	4800000	954	208180
chr5	4800000	4900000	837	242708
chr5	4900000	5000000	2152	235987
chr5	5000000	5100000	1201	247955
chr5	5100000	5200000	1785	237223
chr5	5200000	5300000	4078	254224
chr5	5300000	5400000	1534	237837
chr5	5400000	5500000	978	248784
chr5	5500000	5600000	1033	245113
chr5	5600000	5700000	2538	231666
chr5	5700000	5800000	2006	224654
chr5	5800000	5900000	1352	241298
chr5	5900000	6000000	1802	245605
chr5	6000000	6100000	916	235850
chr5	6100000	6200000	1080	241718
chr5	6200000	6300000	2994	234441
chr5	6300000	6400000	2588	222299
chr5	6400000	6500000	9380	247842
chr5	6500000	6600000	782	253078
chr5	6600000	6700000	1007	220905
chr5	6700000	6800000	960	242007
chr5	6800000	6900000	1050	244003
chr5	6900000	7000000	1801	246952
chr5	7000000	7100000	12173	239285
chr5	7100000	7200000	1382	233304
chr5	7200000	7300000	1458	247200
chr5	7300000	7400000	1533	240684
chr5	7400000	7500000	3237	241770
chr5	7500000	7600000	2630	234710
chr5	7600000	7700000	1249	230735
chr5	7700000	7800000	2017	238208
chr5	7800000	7900000	1773	239373
chr5	7900000	8000000	1233	250625
chr5	8000000	8100000	1518	237183
chr5	8100000	8200000	1946	222081
chr5	8200000	8300000	2656	226566
chr5	8300000	8400000	2382	223970
chr5	8400000	8500000	1992	244418
chr5	8500000	8600000	8737	235082
chr5	8600000	8700000	4568	231011
chr5	8700000	8800000	5202	216079
chr5	8800000	8900000	3088	238805
chr5	8900000	9000000	3198	216963
chr5	9000000	9100000	4449	223178
chr5	9100000	9200000	3873	228229
chr5	9200000	9300000	8045	235616
chr5	9300000	9400000	5590	230260
chr5	9400000	9500000	7317	250598
chr5	9500000	9600000	4790	229738
chr5	9600000	9700000	6396	228296
chr5	9700000	9800000	8607	251860
chr5	9800000	9900000	7572	228856
chr5	9900000	10000000	22657	252295
chr5	10000000	10100000	22945	271508
chr5	10100000	10200000	16491	208929
chr5	10200000	10300000	14727	201715
chr5	10300000	10400000	17878	158497
chr5	10400000	10500000	15877	232824
chr5	10500000	10600000	28816	262126
chr5	10600000	10700000	19482	274539
chr5	10700000	10800000	25920	247952
chr5	10800000	10900000	22919	261592
chr5	10900000	11000000	21123	273539
chr5	11000000	11100000	24838	237450
chr5	11100000	11200000	30488	223792
chr5	11200000	11300000	14646	150641
chr5	11300000	11400000	31159	245267
chr5	11400000	11500000	34142	266785
chr5	11500000	11600000	29555	257335
chr5	11600000	11700000	32126	235541
chr5	11700000	11800000	122750	904619
chr5	11800000	11900000	12793	80329
chr5	11900000	12000000	27627	179461
chr5	12000000	12100000	36064	264978
chr5	12100000	12200000	28264	170623
chr5	12200000	12300000	35774	254707
chr5	12300000	12400000	33486	264188
chr5	12400000	12500000	22109	200178
chr5	12500000	12600000	26134	245542
chr5	12600000	12700000	23228	238259
chr5	12700000	12800000	31725	242371
chr5	12800000	12900000	3111	43579
chr5	12900000	13000000	35904	274831
chr5	13000000	13100000	25452	234627
chr5	13100000	13200000	30157	247012
chr5	13200000	13300000	14717	153486
chr5	13300000	13400000	28667	244537
chr5	13400000	13500000	11779	210770
chr5	13500000	13600000	18388	257026
chr5	13600000	13700000	16124	256630
chr5	13700000	13800000	20941	256613
chr5	13800000	13900000	14512	237038
chr5	13900000	14000000	15081	231852
chr5	14000000	14100000	11730	233716
chr5	14100000	14200000	10589	198163
chr5	14200000	14300000	19208	255810
chr5	14300000	14400000	3441	77042
chr5	14400000	14500000	3	128
chr5	14500000	14600000	9618	190244
chr5	14600000	14700000	12393	241357
chr5	14700000	14800000	6275	243048
chr5	14800000	14900000	5026	223282
chr5	14900000	15000000	3171	224515
chr5	15000000	15100000	6262	228218
chr5	15100000	15200000	3614	217220
chr5	15200000	15300000	8841	224250
chr5	15300000	15400000	11070	244892
chr5	15400000	15500000	3764	226800
chr5	15500000	15600000	3230	239762
chr5	15600000	15700000	6015	156541
chr5	15700000	15800000	5239	231786
chr5	15800000	15900000	2869	227941
chr5	15900000	16000000	8643	239668
chr5	16000000	16100000	3177	238516
chr5	16100000	16200000	1981	241265
chr5	16200000	16300000	4732	246595
chr5	16300000	16400000	1705	240490
chr5	16400000	16500000	984	256365
chr5	16500000	16600000	1825	235125
chr5	16600000	16700000	2779	243542
chr5	16700000	16800000	6451	246389
chr5	16800000	16900000	1708	225000
chr5	16900000	17000000	2214	229046
chr5	17000000	17100000	7712	231054
chr5	17100000	17200000	1880	240110
chr5	17200000	17300000	4297	236249
chr5	17300000	17400000	4310	237003
chr5	17400000	17500000	8590	222351
chr5	17500000	17600000	3841	237453
chr5	17600000	17700000	5403	243211
chr5	17700000	17800000	2579	227477
chr5	17800000	17900000	4258	218282
chr5	17900000	18000000	2199	227487
chr5	18000000	18100000	1353	248235
chr5	18100000	18200000	6780	198918
chr5	18200000	18300000	2278	243979
chr5	18300000	18400000	1567	244750
chr5	18400000	18500000	3917	226988
chr5	18500000	18600000	2135	227425
chr5	18600000	18700000	2425	222415
chr5	18700000	18800000	1322	243637
chr5	18800000	18900000	1324	223045
chr5	18900000	19000000	5680	221791
chr5	19000000	19100000	2479	237631
chr5	19100000	19200000	7485	252549
chr5	19200000	19300000	863	233277
chr5	19300000	19400000	7071	257366
chr5	19400000	19500000	3331	226781
chr5	19500000	19600000	1285	239643
chr5	19600000	19700000	1437	232621
chr5	19700000	19800000	1545	241780
chr5	19800000	19900000	2526	235862
chr5	19900000	20000000	1725	233648
chr5	20000000	20100000	3510	244659
chr5	20100000	20200000	1331	234290
chr5	20200000	20300000	2054	233509
chr5	20300000	20400000	1513	246533
chr5	20400000	20500000	1289	244862
chr5	20500000	20600000	957	148583
chr5	20600000	20700000	2186	168021
chr5	20700000	20800000	1405	242603
chr5	20800000	20900000	2239	249978
chr5	20900000	21000000	1102	237139
chr5	21000000	21100000	1408	242292
chr5	21100000	21200000	5905	231203
chr5	21200000	21300000	1173	251902
chr5	21300000	21400000	1224	247432
chr5	21400000	21500000	1338	252659
chr5	21500000	21600000	5042	246733
chr5	21600000	21700000	1477	233361
chr5	21700000	21800000	1298	241513
chr5	21800000	21900000	3888	236305
chr5	21900000	22000000	1035	233912
chr5	22000000	22100000	2063	228495
chr5	22100000	22200000	1604	237361
chr5	22200000	22300000	1541	237418
chr5	22300000	22400000	1244	233122
chr5	22400000	22500000	1094	258736
chr5	22500000	22600000	2303	232881
chr5	22600000	22700000	2473	216416
chr5	22700000	22800000	1096	248116
chr5	22800000	22900000	1581	244218
chr5	22900000	23000000	2005	243808
chr5	23000000	23100000	2436	235096
chr5	23100000	23200000	2203	237465
chr5	23200000	23300000	1002	234070
chr5	23300000	23400000	1919	233148
chr5	23400000	23500000	992	242503
chr5	23500000	23600000	1140	255401
chr5	23600000	23700000	953	232309
chr5	23700000	23800000	994	231380
chr5	23800000	23900000	823	232240
chr5	23900000	24000000	751	240414
chr5	24000000	24100000	2591	223628
chr5	24100000	24200000	1852	234788
chr5	24200000	24300000	757	242179
chr5	24300000	24400000	1144	236427
chr5	24400000	24500000	1086	226653
chr5	24500000	24600000	1597	249423
chr5	24600000	24700000	1038	242456
chr5	24700000	24800000	1093	241975
chr5	24800000	24900000	807	236900
chr5	24900000	25000000	1667	235403
chr5	25000000	25100000	915	241898
chr5	25100000	25200000	789	237827
chr5	25200000	25300000	1088	238614
chr5	25300000	25400000	1015	240663
chr5	25400000	25500000	1037	242035
chr5	25500000	25600000	755	240517
chr5	25600000	25700000	767	237384
chr5	25700000	25800000	752	232876
chr5	25800000	25900000	1086	225000
chr5	25900000	26000000	1372	244206
chr5	26000000	26100000	1329	225169
chr5	26100000	26200000	847	238256
chr5	26200000	26300000	3216	225495
chr5	26300000	26400000	694	236703
chr5	26400000	26500000	1176	231135
chr5	26500000	26600000	820	240818
chr5	26600000	26700000	996	225186
chr5	26700000	26800000	886	235218
chr5	26800000	26900000	977	218503
chr5	26900000	26975502	836	179362
chrM	0	100000	20541	653892
chrM	100000	200000	10042	289136
chrM	200000	300000	12102	284704
chrM	300000	366924	13994	405389
chrC	0	100000	107316	6930029
chrC	100000	154478	24151	1536906
